index	name	abbreviation	color	volume_mm3
10656	right Peripeduncular nucleus	PP-R	FD7F84	0.03087500146648381
10657	right Geniculate group, dorsal thalamus	GENd-R	FD8083	0.0
10658	right Medial geniculate complex	MG-R	FF7F83	0.0
10659	right Medial geniculate complex, dorsal part	MGd-R	FE7F82	0.08615625409220229
10660	right Medial geniculate complex, ventral part	MGv-R	FE7E83	0.1385937565828499
10661	right Medial geniculate complex, medial part	MGm-R	FD7F83	0.12526563094979792
10662	right Dorsal part of the lateral geniculate complex	LGd-R	FF8084	0.0
10663	right Dorsal part of the lateral geniculate complex, shell	LGd-sh-R	FE8083	0.10350000491598621
10664	right Dorsal part of the lateral geniculate complex, core	LGd-co-R	FE7F84	0.2091562599343888
10665	right Dorsal part of the lateral geniculate complex, ipsilateral zone	LGd-ip-R	FD8082	0.04800000227987766
10666	right Thalamus, polymodal association cortex related	DORpm-R	FE909C	0.0
10667	right Lateral group of the dorsal thalamus	LAT-R	FE8F9F	0.0
10668	right Lateral posterior nucleus of the thalamus	LP-R	FE909D	0.6023906536120194
10669	right Posterior complex of the thalamus	PO-R	FF8E9C	0.626046904735631
10670	right Posterior limiting nucleus of the thalamus	POL-R	FF8D9D	0.1029062548877846
10671	right Suprageniculate nucleus	SGN-R	FF8E9D	0.09087500431633089
10672	right Ethmoid nucleus of the thalamus	Eth-R	FD8F9C	0.11857813063215872
10673	right Retroethmoid nucleus	REth-R	FD8D9E	0.0
10674	right Anterior group of the dorsal thalamus	ATN-R	FE8E9F	0.0
10675	right Anteroventral nucleus of thalamus	AV-R	FD909E	0.20815625988689135
10676	right Anteromedial nucleus	AM-R	FE909E	0.0
10677	right Anteromedial nucleus, dorsal part	AMd-R	FD8D9F	0.12245313081621134
10678	right Anteromedial nucleus, ventral part	AMv-R	FC909D	0.08298437894154631
10679	right Anterodorsal nucleus	AD-R	FF8F9E	0.07990625379534322
10680	right Interanteromedial nucleus of the thalamus	IAM-R	FE8E9C	0.02159375102564809
10681	right Interanterodorsal nucleus of the thalamus	IAD-R	FC8E9F	0.056515627684348146
10682	right Lateral dorsal nucleus of thalamus	LD-R	FF909D	0.5077187741153466
10683	right Medial group of the dorsal thalamus	MED-R	FF909C	0.0
10684	right Intermediodorsal nucleus of the thalamus	IMD-R	FE909F	0.09106250432523666
10685	right Mediodorsal nucleus of thalamus	MD-R	FD909D	0.6892812827391026
10686	right Mediodorsal nucleus of the thalamus, central part	MDc-R	FC909F	0.0
10687	right Mediodorsal nucleus of the thalamus, lateral part	MDl-R	FF8F9C	0.0
10688	right Mediodorsal nucleus of the thalamus, medial part	MDm-R	FF8D9E	0.0
10689	right Submedial nucleus of the thalamus	SMT-R	FD8E9F	0.15392188231089676
10690	right Perireunensis nucleus	PR-R	FD909C	0.07573437859718979
10691	right Midline group of the dorsal thalamus	MTN-R	FE8E9D	0.0
10692	right Paraventricular nucleus of the thalamus	PVT-R	FE8F9E	0.22707813578563218
10693	right Parataenial nucleus	PT-R	FF909F	0.11476563045107468
10694	right Nucleus of reuniens	RE-R	FD909F	0.21415626017187606
10695	right Xiphoid thalamic nucleus	Xi-R	FC8F9F	0.04578125217449269
10696	right Intralaminar nuclei of the dorsal thalamus	ILM-R	FF8F9F	0.0
10697	right Rhomboid nucleus	RH-R	FF8E9E	0.04654687721085793
10698	right Central medial nucleus of the thalamus	CM-R	FD8E9E	0.12723438104330853
10699	right Paracentral nucleus	PCN-R	FE8D9F	0.11937500567000825
10700	right Central lateral nucleus of the thalamus	CL-R	FD8F9D	0.1798906335443462
10701	right Parafascicular nucleus	PF-R	FC909E	0.2451093866420706
10702	right Posterior intralaminar thalamic nucleus	PIL-R	FE8D9E	0.08771875416641706
10703	right Reticular nucleus of the thalamus	RT-R	FD8F9F	0.7237500343762804
10704	right Geniculate group, ventral thalamus	GENv-R	FD8E9D	0.0
10705	right Intergeniculate leaflet of the lateral geniculate complex	IGL-R	FF909E	0.03454687664088851
10706	right Intermediate geniculate nucleus	IntG-R	FE8D9D	0.011453125543994247
10707	right Ventral part of the lateral geniculate complex	LGv-R	FF8E9F	0.20245313461600745
10708	right Ventral part of the lateral geniculate complex, lateral zone	LGvl-R	FE8F9D	0.0
10709	right Ventral part of the lateral geniculate complex, medial zone	LGvm-R	FE8E9E	0.0
10710	right Subgeniculate nucleus	SubG-R	FD8F9E	0.013640625647894922
10711	right Epithalamus	EPI-R	FC8F9E	0.0
10712	right Medial habenula	MH-R	FF8D9F	0.15995313259736577
10713	right Lateral habenula	LH-R	FF8F9D	0.1728437582096376
10714	right Pineal body	PIN-R	FE8F9C	0.0
10715	right Hypothalamus	HY-R	E64438	1.3803750655642943
10716	right Periventricular zone	PVZ-R	FF5C4E	0.0
10717	right Supraoptic nucleus	SO-R	FE5B50	0.023593751120642992
10718	right Accessory supraoptic group	ASO-R	FE5D4E	0.0030156251432345016
10719	right Nucleus circularis	NC-R	FD5D4F	0.0
10720	right Paraventricular hypothalamic nucleus	PVH-R	FF5D4F	0.09589062955456029
10721	right Paraventricular hypothalamic nucleus, magnocellular division	PVHm-R	FF5C4F	0.0
10722	right Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part	PVHam-R	FF5C50	0.0
10723	right Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part	PVHmm-R	FE5D4F	0.0
10724	right Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part	PVHpm-R	FF5D4E	0.0
10725	right Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone	PVHpml-R	FD5C50	0.0
10726	right Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone	PVHpmm-R	FE5C4E	0.0
10727	right Paraventricular hypothalamic nucleus, parvicellular division	PVHp-R	FE5C4F	0.0
10728	right Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part	PVHap-R	FE5D50	0.0
10729	right Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone	PVHmpd-R	FE5C50	0.0
10730	right Paraventricular hypothalamic nucleus, parvicellular division, periventricular part	PVHpv-R	FF5B50	0.0
10731	right Periventricular hypothalamic nucleus, anterior part	PVa-R	FF5D50	0.025250001199310645
10732	right Periventricular hypothalamic nucleus, intermediate part	PVi-R	FD5D50	0.10376562992860272
10733	right Arcuate hypothalamic nucleus	ARH-R	FF5B4F	0.14442188185967098
10734	right Periventricular region	PVR-R	FF5446	0.0
10735	right Anterodorsal preoptic nucleus	ADP-R	FF5547	0.04937500234518666
10736	right Anterior hypothalamic area	AHA-R	FF5546	0.0
10737	right Anteroventral preoptic nucleus	AVP-R	FE5447	0.046234377196014975
10738	right Anteroventral periventricular nucleus	AVPV-R	FE5446	0.09271875440390431
10739	right Dorsomedial nucleus of the hypothalamus	DMH-R	FE5445	0.18993750902154716
10740	right Dorsomedial nucleus of the hypothalamus, anterior part	DMHa-R	FE5545	0.0
10741	right Dorsomedial nucleus of the hypothalamus, posterior part	DMHp-R	FE5347	0.0
10742	right Dorsomedial nucleus of the hypothalamus, ventral part	DMHv-R	FD5546	0.0
10743	right Median preoptic nucleus	MEPO-R	FF5445	0.02232812606052903
10744	right Medial preoptic area	MPO-R	FF5346	0.2781093882094865
10745	right Vascular organ of the lamina terminalis	OV-R	FD5447	0.004578125217449269
10746	right Posterodorsal preoptic nucleus	PD-R	FE5346	0.005843750277563231
10747	right Parastrial nucleus	PS-R	FD5446	0.04815625228729914
10748	right Suprachiasmatic preoptic nucleus	PSCH-R	FF5345	0.0
10749	right Periventricular hypothalamic nucleus, posterior part	PVp-R	FF5447	0.06401562804057903
10750	right Periventricular hypothalamic nucleus, preoptic part	PVpo-R	FE5547	0.07254687844579166
10751	right Subparaventricular zone	SBPV-R	FD5547	0.05543750263313996
10752	right Suprachiasmatic nucleus	SCH-R	FF5545	0.03307812657112663
10753	right Subfornical organ	SFO-R	FF5347	0.011171875530635589
10754	right Ventromedial preoptic nucleus	VMPO-R	FD5545	0.025046876189662726
10755	right Ventrolateral preoptic nucleus	VLPO-R	FE5546	0.03360937659635965
10756	right Hypothalamic medial zone	MEZ-R	FF4C3C	0.0
10757	right Anterior hypothalamic nucleus	AHN-R	FF4B3E	0.355718766895734
10758	right Anterior hypothalamic nucleus, anterior part	AHNa-R	FE4C3C	0.0
10759	right Anterior hypothalamic nucleus, central part	AHNc-R	FE4C3E	0.0
10760	right Anterior hypothalamic nucleus, dorsal part	AHNd-R	FE4A3E	0.0
10761	right Anterior hypothalamic nucleus, posterior part	AHNp-R	FD4C3D	0.0
10762	right Mammillary body	MBO-R	FE4C3D	0.0
10763	right Lateral mammillary nucleus	LM-R	FF4B3D	0.03851562682939402
10764	right Medial mammillary nucleus	MM-R	FF4A3E	0.0
10765	right Medial mammillary nucleus, median part	Mmme-R	FD4B3E	0.040109376905093086
10766	right Medial mammillary nucleus, lateral part	Mml-R	FC4B3E	0.10684375507480581
10767	right Medial mammillary nucleus, medial part	Mmm-R	FE4A3C	0.0679062532253738
10768	right Medial mammillary nucleus, posterior part	Mmp-R	FE493D	0.01909375090690446
10769	right Medial mammillary nucleus, dorsal part	Mmd-R	FD4A3D	0.03848437682790973
10770	right Supramammillary nucleus	SUM-R	FF493D	0.1280781310833845
10771	right Supramammillary nucleus, lateral part	SUMl-R	FE4C3B	0.0
10772	right Supramammillary nucleus, medial part	SUMm-R	FE493E	0.0
10773	right Tuberomammillary nucleus	TM-R	FF4B3C	0.0
10774	right Tuberomammillary nucleus, dorsal part	TMd-R	FC4C3D	0.017718750841595465
10775	right Tuberomammillary nucleus, ventral part	TMv-R	FF4C3E	0.054109377570057404
10776	right Medial preoptic nucleus	MPN-R	FD4C3E	0.2034843846649892
10777	right Medial preoptic nucleus, central part	MPNc-R	FE4A3D	0.0
10778	right Medial preoptic nucleus, lateral part	MPNl-R	FD4B3D	0.0
10779	right Medial preoptic nucleus, medial part	MPNm-R	FF4A3C	0.0
10780	right Dorsal premammillary nucleus	PMd-R	FC4C3E	0.0659062531303789
10781	right Ventral premammillary nucleus	PMv-R	FF4B3B	0.09784375464732875
10782	right Paraventricular hypothalamic nucleus, descending division	PVHd-R	FF4C3D	0.06542187810737232
10783	right Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part	PVHdp-R	FE4B3E	0.0
10784	right Paraventricular hypothalamic nucleus, descending division, forniceal part	PVHf-R	FE4B3D	0.0
10785	right Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part	PVHlp-R	FE4B3B	0.0
10786	right Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone	PVHmpv-R	FE4B3C	0.0
10787	right Ventromedial hypothalamic nucleus	VMH-R	FF4A3D	0.27520313807144703
10788	right Ventromedial hypothalamic nucleus, anterior part	VMHa-R	FD4C3C	0.0
10789	right Ventromedial hypothalamic nucleus, central part	VMHc-R	FD4A3E	0.0
10790	right Ventromedial hypothalamic nucleus, dorsomedial part	VMHdm-R	FF4C3B	0.0
10791	right Ventromedial hypothalamic nucleus, ventrolateral part	VMHvl-R	FF493E	0.0
10792	right Posterior hypothalamic nucleus	PH-R	FD4B3C	0.3549375168586266
10793	right Hypothalamic lateral zone	LZ-R	F1483B	0.0
10794	right Lateral hypothalamic area	LHA-R	F2483A	1.0353437991761893
10795	right Lateral preoptic area	LPO-R	F2473B	0.2777187631909328
10796	right Preparasubthalamic nucleus	PST-R	F2473A	0.006296875299085514
10797	right Parasubthalamic nucleus	PSTN-R	F1483A	0.08287500393635128
10798	right Perifornical nucleus	PeF-R	F2463A	0.10745313010374957
10799	right Retrochiasmatic area	RCH-R	F2483B	0.07370312850071059
10800	right Subthalamic nucleus	STN-R	F1473B	0.09748437963025935
10801	right Tuberal nucleus	TU-R	F24839	0.261656262428005
10802	right Zona incerta	ZI-R	F0483B	0.7799687870465277
10803	right Dopaminergic A13 group	A13-R	F2463B	0.0
10804	right Fields of Forel	FF-R	F24739	0.12028125571305281
10805	right Median eminence	ME-R	F1473A	0.04062500192958396
10806	right Midbrain	MB-R	FF64FF	3.3995626614705543
10807	right Midbrain, sensory related	MBsen-R	FE7AFF	0.0
10808	right Superior colliculus, sensory related	SCs-R	FF79FF	0.0
10809	right Superior colliculus, optic layer	SCop-R	FD7AFF	0.32204689029640576
10810	right Superior colliculus, superficial gray layer	SCsg-R	FF78FF	0.5765469023845071
10811	right Superior colliculus, zonal layer	SCzo-R	FF7AFD	0.18253125866976916
10812	right Inferior colliculus	IC-R	FF7AFF	0.0
10813	right Inferior colliculus, central nucleus	ICc-R	FE7AFE	0.5629531517388386
10814	right Inferior colliculus, dorsal nucleus	ICd-R	FE79FF	0.6611719064039789
10815	right Inferior colliculus, external nucleus	ICe-R	FE79FE	0.9992031724596018
10816	right Nucleus of the brachium of the inferior colliculus	NB-R	FE7AFD	0.04390625208543497
10817	right Nucleus sagulum	SAG-R	FF7AFE	0.04921875233776518
10818	right Parabigeminal nucleus	PBG-R	FF79FD	0.022156251052365405
10819	right Midbrain trigeminal nucleus	MEV-R	FF79FE	0.004656250221160008
10820	right Subcommissural organ	SCO-R	FF78FE	0.007421875352520146
10821	right Midbrain, motor related	MBmot-R	FE8EFE	0.0
10822	right Substantia nigra, reticular part	SNr-R	FF8DFD	0.7741406617697066
10823	right Ventral tegmental area	VTA-R	FE8DFF	0.2137812601540645
10824	right Paranigral nucleus	PN-R	FF8EFE	0.011125000528409146
10825	right Midbrain reticular nucleus, retrorubral area	RR-R	FD8FFF	0.06917187828548776
10826	right Midbrain reticular nucleus	MRN-R	FF8FFD	2.5691094970261474
10827	right Midbrain reticular nucleus, magnocellular part	MRNm-R	FF8EFC	0.0
10828	right Midbrain reticular nucleus, magnocellular part, general	MRNmg-R	FF8DFF	0.0
10829	right Midbrain reticular nucleus, parvicellular part	MRNp-R	FE8EFD	0.0
10830	right Superior colliculus, motor related	SCm-R	FE8FFD	0.0
10831	right Superior colliculus, motor related, deep gray layer	SCdg-R	FF8FFF	0.5986406534339039
10832	right Superior colliculus, motor related, deep white layer	SCdw-R	FF8FFE	0.16701563293281652
10833	right Superior colliculus, motor related, intermediate white layer	SCiw-R	FF90FE	1.0477031747632282
10834	right Superior colliculus, motor related, intermediate gray layer	SCig-R	FF90FF	1.020500048471149
10835	right Superior colliculus, motor related, intermediate gray layer, sublayer a	SCig-a-R	FF8EFD	0.0
10836	right Superior colliculus, motor related, intermediate gray layer, sublayer b	SCig-b-R	FD90FD	0.0
10837	right Superior colliculus, motor related, intermediate gray layer, sublayer c	SCig-c-R	FD8EFF	0.0
10838	right Periaqueductal gray	PAG-R	FC8FFF	2.1564532274260273
10839	right Precommissural nucleus	PRC-R	FE90FE	0.08560937906622712
10840	right Interstitial nucleus of Cajal	INC-R	FF90FD	0.039921876896187314
10841	right Nucleus of Darkschewitsch	ND-R	FD8FFD	0.04581250217597699
10842	right Supraoculomotor periaqueductal gray	Su3-R	FD90FC	0.021015625998188625
10843	right Pretectal region	PRT-R	FD8EFD	0.0
10844	right Anterior pretectal nucleus	APN-R	FE8EFF	0.6377500302914996
10845	right Medial pretectal area	MPT-R	FF90FC	0.022078126048654667
10846	right Nucleus of the optic tract	NOT-R	FF8FFC	0.10275000488036312
10847	right Nucleus of the posterior commissure	NPC-R	FF8DFE	0.14482813187896681
10848	right Olivary pretectal nucleus	OP-R	FE90FC	0.02910937638262112
10849	right Posterior pretectal nucleus	PPT-R	FC8FFE	0.07215625342723797
10850	right Retroparafascicular nucleus	RPF-R	FD8DFF	0.03107812647613173
10851	right Intercollicular nucleus	InCo-R	FC90FD	0.0
10852	right Cuneiform nucleus	CUN-R	FC90FF	0.27560938809074287
10853	right Red nucleus	RN-R	FE90FD	0.3943281437295809
10854	right Oculomotor nucleus	III-R	FE90FF	0.016375000777770765
10855	right Medial accesory oculomotor nucleus	MA3-R	FC8EFF	0.007953125377753167
10856	right Edinger-Westphal nucleus	EW-R	FE8FFC	0.015250000724336132
10857	right Trochlear nucleus	IV-R	FD90FF	0.0036406251729204087
10858	right Paratrochlear nucleus	Pa4-R	FE8DFE	0.008062500382948201
10859	right Ventral tegmental nucleus	VTN-R	FC90FE	0.01909375090690446
10860	right Anterior tegmental nucleus	AT-R	FD90FE	0.021500001021195203
10861	right Lateral terminal nucleus of the accessory optic tract	LT-R	FE8FFE	0.00901562542821921
10862	right Dorsal terminal nucleus of the accessory optic tract	DT-R	FF8EFF	0.005656250268657459
10863	right Medial terminal nucleus of the accessory optic tract	MT-R	FE8FFF	0.021468751019710908
10864	right Substantia nigra, lateral part	SNl-R	FD8EFE	0.0
10865	right Midbrain, behavioral state related	MBsta-R	FD8FFE	0.0
10866	right Substantia nigra, compact part	SNc-R	FFA6FD	0.0989062546977948
10867	right Pedunculopontine nucleus	PPN-R	FFA5FD	0.44514064614304516
10868	right Midbrain raphe nuclei	RAmb-R	FFA5FF	0.0
10869	right Interfascicular nucleus raphe	IF-R	FFA6FF	0.044281252103246516
10870	right Interpeduncular nucleus	IPN-R	FFA6FE	0.006250000296859071
10871	right Interpeduncular nucleus, rostral	IPR-R	FFA4FE	0.041000001947395504
10872	right Interpeduncular nucleus, caudal	IPC-R	FFA5FE	0.03535937667948019
10873	right Interpeduncular nucleus, apical	IPA-R	FEA6FE	0.013531250642699888
10874	right Interpeduncular nucleus, lateral	IPL-R	FEA5FF	0.030984376471678843
10875	right Interpeduncular nucleus, intermediate	IPI-R	FEA6FD	0.016328125775544322
10876	right Interpeduncular nucleus, dorsomedial	IPDM-R	FEA4FF	0.009171875435640686
10877	right Interpeduncular nucleus, dorsolateral	IPDL-R	FDA6FE	0.019015625903193722
10878	right Interpeduncular nucleus, rostrolateral	IPRL-R	FEA5FE	0.009453125448999344
10879	right Rostral linear nucleus raphe	RL-R	FEA6FF	0.02904687637965253
10880	right Central linear nucleus raphe	CLI-R	FFA4FF	0.04228125200825161
10881	right Dorsal nucleus raphe	DR-R	FDA6FF	0.08098437884655141
10882	right Hindbrain	HB-R	FF9B87	0.0
10883	right Pons	P-R	FF9B88	1.8165313362806046
10884	right Pons, sensory related	P-sen-R	FFAC6D	0.0
10885	right Nucleus of the lateral lemniscus	NLL-R	FFAC6F	0.36218751720298314
10886	right Nucleus of the lateral lemniscus, dorsal part	NLLd-R	FFAE6E	0.0
10887	right Nucleus of the lateral lemniscus, horizontal part	NLLh-R	FFAD6F	0.0
10888	right Nucleus of the lateral lemniscus, ventral part	NLLv-R	FEAE6F	0.0
10889	right Principal sensory nucleus of the trigeminal	PSV-R	FFAE6F	0.5512812761844543
10890	right Parabrachial nucleus	PB-R	FFAD6D	0.47325002247816883
10891	right Koelliker-Fuse subnucleus	KF-R	FEAD6E	0.08762500416196417
10892	right Parabrachial nucleus, lateral division	PBl-R	FEAE6D	0.0
10893	right Parabrachial nucleus, lateral division, central lateral part	PBlc-R	FDAE6F	0.0
10894	right Parabrachial nucleus, lateral division, dorsal lateral part	PBld-R	FFAC6E	0.0
10895	right Parabrachial nucleus, lateral division, external lateral part	PBle-R	FDAE6D	0.0
10896	right Parabrachial nucleus, lateral division, superior lateral part	PBls-R	FEAC6F	0.0
10897	right Parabrachial nucleus, lateral division, ventral lateral part	PBlv-R	FDAD6F	0.0
10898	right Parabrachial nucleus, medial division	PBm-R	FDAE6E	0.0
10899	right Parabrachial nucleus, medial division, external medial part	PBme-R	FEAD6D	0.0
10900	right Parabrachial nucleus, medial division, medial medial part	PBmm-R	FEAC6E	0.0
10901	right Parabrachial nucleus, medial division, ventral medial part	PBmv-R	FDAD6E	0.0
10902	right Superior olivary complex	SOC-R	FFAE6D	0.0
10903	right Superior olivary complex, periolivary region	POR-R	FEAD6F	0.18303125869351788
10904	right Superior olivary complex, medial part	SOCm-R	FFAD6E	0.09751562963174365
10905	right Superior olivary complex, lateral part	SOCl-R	FEAE6E	0.16893750802410068
10906	right Pons, motor related	P-mot-R	FFB886	0.0
10907	right Barrington's nucleus	B-R	FFBA86	0.007859375373300281
10908	right Dorsal tegmental nucleus	DTN-R	FEB985	0.05185937746318814
10909	right Lateral tegmental nucleus	LTN-R	FFBA85	0.0
10910	right Posterodorsal tegmental nucleus	PDTg-R	FFB984	0.023968751138454536
10911	right Pontine central gray	PCG-R	FFBA84	0.2722812629326654
10912	right Pontine gray	PG-R	FFB885	0.4820625228967401
10913	right Pontine reticular nucleus, caudal part	PRNc-R	FDBA86	1.17401568076275
10914	right Pontine reticular nucleus, ventral part	PRNv-R	FFB985	0.0
10915	right Supragenual nucleus	SG-R	FFB986	0.008765625416344847
10916	right Superior salivatory nucleus	SSN-R	FEBA84	0.0
10917	right Supratrigeminal nucleus	SUT-R	FEBA86	0.1297812561642786
10918	right Tegmental reticular nucleus	TRN-R	FEBA85	0.3451875163955265
10919	right Motor nucleus of trigeminal	V-R	FEB986	0.17707813341075962
10920	right Peritrigeminal zone	P5-R	FEB886	0.1607500076352153
10921	right Accessory trigeminal nucleus	Acs5-R	FDBA85	0.007046875334708602
10922	right Parvicellular motor 5 nucleus	PC5-R	FDB986	0.03484375165498932
10923	right Intertrigeminal nucleus	I5-R	FEB984	0.021953126042717486
10924	right Pons, behavioral state related	P-sat-R	FFC195	0.0
10925	right Superior central nucleus raphe	CS-R	FFC393	0.30234376436055754
10926	right Superior central nucleus raphe, lateral part	CSl-R	FFC394	0.0
10927	right Superior central nucleus raphe, medial part	CSm-R	FFC395	0.0
10928	right Locus ceruleus	LC-R	FDC395	0.007218750342872227
10929	right Laterodorsal tegmental nucleus	LDT-R	FEC395	0.10184375483731856
10930	right Nucleus incertus	NI-R	FEC294	0.05395312756263593
10931	right Pontine reticular nucleus	PRNr-R	FFC295	1.181421931114528
10932	right Nucleus raphe pontis	RPO-R	FFC294	0.04801562728061981
10933	right Subceruleus nucleus	SLC-R	FEC394	0.013296875631567673
10934	right Sublaterodorsal nucleus	SLD-R	FEC295	0.023437501113221515
10935	right Medulla	MY-R	FF9BCD	2.6734376269814675
10936	right Medulla, sensory related	MY-sen-R	FFA3D2	0.0
10937	right Area postrema	AP-R	FFA5D0	0.027203126292079105
10938	right Cochlear nuclei	CN-R	FEA5D0	0.0
10939	right Granular lamina of the cochlear nuclei	CNlam-R	FEA4D1	0.0
10940	right Cochlear nucleus, subpedunclular granular region	CNspg-R	FFA3D1	0.0
10941	right Dorsal cochlear nucleus	DCO-R	FEA5D1	0.30529688950082345
10942	right Ventral cochlear nucleus	VCO-R	FEA4D2	0.5078437741212838
10943	right Dorsal column nuclei	DCN-R	FDA3D2	0.0
10944	right Cuneate nucleus	CU-R	FDA5D0	0.16653125790980994
10945	right Gracile nucleus	GR-R	FEA3D0	0.04095312694516906
10946	right External cuneate nucleus	ECU-R	FFA2D2	0.10256250487145735
10947	right Nucleus of the trapezoid body	NTB-R	FEA3D2	0.07726562866992026
10948	right Nucleus of the solitary tract	NTS-R	FDA5D1	0.42557814521387627
10949	right Nucleus of the solitary tract, central part	NTSce-R	FDA4D2	0.0
10950	right Nucleus of the solitary tract, commissural part	NTSco-R	FEA4D0	0.0
10951	right Nucleus of the solitary tract, gelatinous part	NTSge-R	FEA3D1	0.0
10952	right Nucleus of the solitary tract, lateral part	NTSl-R	FDA4D1	0.0
10953	right Nucleus of the solitary tract, medial part	NTSm-R	FFA3D0	0.0
10954	right Spinal nucleus of the trigeminal, caudal part	SPVC-R	FDA4D0	0.8404062899171549
10955	right Spinal nucleus of the trigeminal, interpolar part	SPVI-R	FDA5D2	0.9232500438520219
10956	right Spinal nucleus of the trigeminal, oral part	SPVO-R	FFA4D0	0.5009531487939967
10957	right Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part	SPVOcdm-R	FFA4D1	0.0
10958	right Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone	SPVOmdmd-R	FFA5D1	0.0
10959	right Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone	SPVOmdmv-R	FFA4D2	0.0
10960	right Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part	SPVOrdm-R	FFA5D2	0.0
10961	right Spinal nucleus of the trigeminal, oral part, ventrolateral part	SPVOvl-R	FEA5D2	0.0
10962	right Paratrigeminal nucleus	Pa5-R	FDA3D1	0.0514531274438923
10963	right Nucleus z	z-R	FFA5CF	0.0
10964	right Medulla, motor related	MY-mot-R	FEB2D7	0.0
10965	right Abducens nucleus	VI-R	FDB1D9	0.015234375723593985
10966	right Accessory abducens nucleus	ACVI-R	FFB1D7	0.0
10967	right Facial motor nucleus	VII-R	FFB3D6	0.45876564679019793
10968	right Accessory facial motor nucleus	ACVII-R	FDB0D9	0.002750000130617991
10969	right Efferent vestibular nucleus	EV-R	FDB3D7	0.0
10970	right Nucleus ambiguus	AMB-R	FEB3D9	0.0
10971	right Nucleus ambiguus, dorsal division	AMBd-R	FEB3D6	0.010609375503918272
10972	right Nucleus ambiguus, ventral division	AMBv-R	FEB3D8	0.010968750520987669
10973	right Dorsal motor nucleus of the vagus nerve	DMX-R	FDB1D8	0.08703125413376256
10974	right Efferent cochlear group	ECO-R	FEB1D6	0.0
10975	right Gigantocellular reticular nucleus	GRN-R	FEB0D8	1.3101563122290827
10976	right Infracerebellar nucleus	ICB-R	FEB1D8	0.0269062512779783
10977	right Inferior olivary complex	IO-R	FFB3D8	0.25446876208661706
10978	right Intermediate reticular nucleus	IRN-R	FFB2D8	1.3881563159338839
10979	right Inferior salivatory nucleus	ISN-R	FFB2D9	0.0035937501706939656
10980	right Linear nucleus of the medulla	LIN-R	FFB1D8	0.030828126464257366
10981	right Lateral reticular nucleus	LRN-R	FDB3D8	0.0
10982	right Lateral reticular nucleus, magnocellular part	LRNm-R	FCB3D7	0.25610938716454257
10983	right Lateral reticular nucleus, parvicellular part	LRNp-R	FEB0D9	0.028687501362583134
10984	right Magnocellular reticular nucleus	MARN-R	FDB2D9	0.26701563768256165
10985	right Medullary reticular nucleus	MDRN-R	FDB2D8	0.0
10986	right Medullary reticular nucleus, dorsal part	MDRNd-R	FDB1D7	0.5464062759529043
10987	right Medullary reticular nucleus, ventral part	MDRNv-R	FFB1D6	0.4695781473037641
10988	right Parvicellular reticular nucleus	PARN-R	FCB3D9	1.121953178289914
10989	right Parasolitary nucleus	PAS-R	FFB2D6	0.013953125662737875
10990	right Paragigantocellular reticular nucleus	PGRN-R	FFB0D8	0.0
10991	right Paragigantocellular reticular nucleus, dorsal part	PGRNd-R	FCB3D8	0.11943750567297684
10992	right Paragigantocellular reticular nucleus, lateral part	PGRNl-R	FCB2D9	0.35507814186530595
10993	right Perihypoglossal nuclei	PHY-R	FEB2D9	0.0
10994	right Nucleus intercalatus	NIS-R	FEB2D8	0.0
10995	right Nucleus of Roller	NR-R	FFB1D9	0.015234375723593985
10996	right Nucleus prepositus	PRP-R	FFB3D7	0.12071875573383295
10997	right Paramedian reticular nucleus	PMR-R	FEB2D6	0.0
10998	right Parapyramidal nucleus	PPY-R	FCB2D8	0.04729687724648102
10999	right Parapyramidal nucleus, deep part	PPYd-R	FDB3D9	0.0
11000	right Parapyramidal nucleus, superficial part	PPYs-R	FFB2D7	0.0
11001	right Vestibular nuclei	VNC-R	FCB1D9	0.0
11002	right Lateral vestibular nucleus	LAV-R	FEB3D7	0.14403125684111728
11003	right Medial vestibular nucleus	MV-R	FFB0D7	0.9083594181447552
11004	right Spinal vestibular nucleus	SPIV-R	FEB1D9	0.37460939279299055
11005	right Superior vestibular nucleus	SUV-R	FDB3D6	0.17692188340333814
11006	right Nucleus x	x-R	FFB0D9	0.02845312635145092
11007	right Hypoglossal nucleus	XII-R	FEB1D7	0.13971875663628452
11008	right Nucleus y	y-R	FDB2D7	0.011750000558095053
11009	right Interstitial nucleus of the vestibular nerve	INV-R	FFB3D9	0.0
11010	right Medulla, behavioral state related	MY-sat-R	FFC6E1	0.0
