index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
74,"left Primary somatosensory area, mouth, layer 2/3",3,3,217.7837633607609,135.82967996875823,235.3328176202904,144.77969764111825,-0.6810976439819492,-2.009238777496528,0.16182607487307427,0.43137781624821014
145,"left Posterior auditory area, layer 2/3",3,3,394.6556852630829,211.03116503650958,369.98970493414015,230.215816403465,-0.9031384607442305,-1.975722212475622,0.1656490814393127,0.43137781624821014
123,"left Dorsal auditory area, layer 1",3,3,65.68144187208874,20.580185119921136,45.977009310462115,23.645319073951942,-1.6742298387701078,-2.057532440719448,0.1709847156257126,0.43308531173387954
96,"left Primary somatosensory area, unassigned, layer 4",3,3,18.72629700514781,12.449325941969773,19.14476174269301,12.867790679514975,-0.5889980139174686,-1.9749240560298997,0.17323412469355182,0.43308531173387954
147,"left Posterior auditory area, layer 5",3,3,395.8762698566802,272.1649355264676,362.88658070195686,272.1649355264676,-0.5405683813610466,-1.7131207221604827,0.17741287661439298,0.434835481898022
103,"left Supplemental somatosensory area, layer 4",3,3,171.07272128348185,141.46398106134075,172.717651295823,136.0592110207912,-0.27417496343722936,-1.66424574115437,0.1929859683504767,0.45689560988505934
75,"left Primary somatosensory area, mouth, layer 4",3,3,90.3201881956774,121.74305877012982,103.15256466063703,127.33665876767633,0.4307191215069906,1.570010328766161,0.19372373859126515,0.45689560988505934
124,"left Dorsal auditory area, layer 2/3",3,3,101.59100378656773,53.71478361128868,84.0753134785388,56.050208985692535,-0.9193815397790582,-1.6990182019628368,0.20875205185951914,0.48322234226740546
139,"left Primary auditory area, layer 4",3,3,221.3333228205646,275.99998689070406,239.99998860061223,287.99998632073465,0.31844752615110955,1.5875263399578519,0.21806121879413826,0.49559367907758695
20,"left Primary motor area, Layer 2/3",3,3,1418.6199829436266,1117.2029664033269,1304.727788644568,1120.381353220975,-0.3445968655303443,-1.6295499049190323,0.22314907069928294,0.49810060423947083
128,"left Dorsal auditory area, layer 6b",3,2,10.081915085091882,19.659734415929172,9.073723576582694,19.659734415929172,0.963474123905172,1.5163650804884823,0.23975719833897072,0.5048059548251893
151,"left Ventral auditory area, layer 1",3,3,20.34937994843032,11.970223499076658,17.955335248614986,14.813151580107364,-0.7655347463133497,-1.4021926403411766,0.2394895552426742,0.5048059548251893
196,"left Posterolateral visual area, layer 5",3,3,27.643615917139666,12.355858629630609,22.61750393220518,13.193543960453022,-1.1617510699320392,-1.5813614055253251,0.24230685831609086,0.5048059548251893
91,"left Primary somatosensory area, trunk, layer 6a",3,3,6.586738807943692,10.437447649510771,5.776063262350621,12.464136513493445,0.6641327140739562,1.5224378524085067,0.23626634186312964,0.5048059548251893
54,"left Primary somatosensory area, barrel field, layer 4",3,3,274.990768206175,205.98655491563295,263.96035492924824,194.69962039970787,-0.4168330129387005,-1.499893773118248,0.25059144708927805,0.513507063707537
173,"left Anteromedial visual area, layer 2/3",3,3,17.94714828953097,8.85703422080749,20.977186312438793,9.090114068723476,-1.0188590271688147,-1.5098031105897047,0.25746380324444756,0.5186378674995612
170,"left Anterolateral visual area, layer 6b",3,3,15.216356861665076,45.64907058499523,11.412267646248807,45.64907058499523,1.584962500657948,1.5118578920369088,0.26139348521977884,0.5186378674995612
175,"left Anteromedial visual area, layer 5",3,3,32.14752207833065,19.52518212119469,37.27534768591714,19.525182121194693,-0.7193715341224564,-1.5220847812943814,0.26579336252786456,0.5191276611872354
85,"left Primary somatosensory area, upper limb, layer 6b",2,3,15.169194145312908,10.112796096875272,15.169194145312908,11.66861088100993,-0.5849625006736027,-1.3858046563114677,0.27973667698069365,0.5220055361519167
77,"left Primary somatosensory area, mouth, layer 6a",3,3,288.0120642460095,374.8802191073059,277.32774573365754,422.2628490316494,0.380300458002382,1.3890394484225022,0.2797949673774274,0.5220055361519167
