index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
10349,"right Anterior area, layer 4",3,3,377.88511355974043,223.2957489216648,373.5909645420161,257.64894106345935,-0.7589919004935619,-2.646772639537708,0.06406456304095086,0.7120685093843018
10188,"right Primary visual area, layer 4",3,3,507.6265774753645,234.28918960401438,429.530180940693,230.3843697772808,-1.1154772174166203,-2.8705243970224927,0.06517019772399175,0.7120685093843018
287,"left Agranular insular area, posterior part, layer 2/3",3,3,287.1890507640973,73.04230192844092,271.4185537568203,74.70235424499641,-1.9751966089846995,-3.7161752523561193,0.06337644148573905,0.7120685093843018
10194,"right Posterolateral visual area, layer 2/3",3,3,326.139073238242,150.27976904115073,354.91605028867514,105.51558251825477,-1.1178364902886817,-2.515641445604915,0.06566540729528572,0.7120685093843018
10348,"right Anterior area, layer 2/3",3,3,486.87652099045454,198.82095873243645,413.2971110658521,220.73822977380738,-1.2920860833541434,-3.2122897195465066,0.06698104055585115,0.7120685093843018
188,"left Primary visual area, layer 4",3,3,656.0097308912403,285.7026506560064,698.9627489853095,312.3855861386858,-1.199202793961708,-2.9370896190692193,0.068633282357557,0.7120685093843018
169,"left Anterolateral visual area, layer 6a",3,3,562.3381160946645,189.4191548950449,497.22528159949286,88.7902288570523,-1.569855608325897,-2.471063302741119,0.06963824651655795,0.7120685093843018
10148,"right Posterior auditory area, layer 6a",3,3,288.2882745953304,169.5813379972532,279.80920769546776,178.06040489711583,-0.7655347463594737,-3.130495168499704,0.07803490513800566,0.7120685093843018
137,"left Primary auditory area, layer 1",3,3,349.4101342955417,179.0946416992224,305.5143887810264,200.16459954618972,-0.9641992785682265,-2.681031465190493,0.06917515325616737,0.7120685093843018
10094,"right Primary somatosensory area, unassigned, layer 1",3,3,770.9391691041689,240.91849034505276,698.6636220006529,96.36739613802109,-1.678071905108521,-2.380407835522021,0.07642087830626057,0.7120685093843018
681,left Interanterodorsal nucleus of the thalamus,2,2,106.43015015548217,26.607537538870538,106.43015015548217,26.607537538870538,-1.9999999999593345,-9.0,0.07044657495455456,0.7120685093843018
10514,"right Entorhinal area, medial part, dorsal zone, layer 5",3,3,130.64202823433942,67.87546718320428,133.56140316695036,76.63359198103709,-0.9446569661460129,-2.442235887262379,0.07663152358440883,0.7120685093843018
10113,"right Gustatory areas, layer 6b",3,2,190.16746800696842,77.79578236648709,207.45541964396557,77.79578236648709,-1.2895066171840264,-3.6055512754639887,0.07453617898481656,0.7120685093843018
587,"left Lateral septal nucleus, caudal (caudodorsal) part",3,3,134.9386830431229,249.75493089560464,152.693772917218,248.57125823733165,0.8882091745375285,2.462214450449026,0.0761337130698428,0.7120685093843018
348,"left Anterior area, layer 2/3",3,3,682.4792257586959,206.1493313504527,665.3001148128247,206.1493313504527,-1.7270953501372608,-3.2402832693939314,0.07762815355554176,0.7120685093843018
335,"left Retrosplenial area, ventral part, layer 2/3",3,3,224.86414750884668,303.3051291979793,227.47884689848445,300.03675496093206,0.431716240423815,2.767593624086657,0.06013318610251214,0.7120685093843018
364,"left Temporal association areas, layer 5",3,3,413.0615626729801,233.53056090000402,370.2826911567631,260.88098695135585,-0.8227454567565133,-2.5402626293502126,0.06624484393303504,0.7120685093843018
165,"left Anterolateral visual area, layer 1",3,3,1006.983068939192,305.489245633238,984.3542359293224,237.60274660362956,-1.7208459287996394,-2.9440479384362273,0.07717238918815728,0.7120685093843018
10208,"right Laterointermediate area, layer 2/3",3,3,889.8395299274039,422.10336676043516,889.8395299274039,359.35827170145154,-1.075948853231502,-3.0795746413735867,0.059586610058712096,0.7120685093843018
140,"left Primary auditory area, layer 5",3,3,512.910158070901,379.55351697246675,500.7868270619525,388.87915621011956,-0.43440282414478687,-3.0073623356028834,0.07119548454947434,0.7120685093843018
1180,left inferior cerebellar peduncle,2,3,96.72265182459151,55.27008675690943,96.72265182459151,49.743078081218485,-0.8073549220464175,-2.9230641110773394,0.07258586180748469,0.7120685093843018
241,"left Prelimbic area, layer 2/3",3,3,287.5068879152041,197.56059895849225,289.11307164657404,192.74204776438268,-0.5413012719227318,-2.821239242415318,0.0742204038951906,0.7120685093843018
218,"left Postrhinal area, layer 6a",3,3,280.7503474154349,132.98700667046916,277.0562638968107,132.98700667046916,-1.0780025119955634,-2.7153769332085225,0.07149357970357047,0.7120685093843018
10701,right Parafascicular nucleus,2,2,14.279338902312196,42.838016706936585,14.279338902312196,42.838016706936585,1.5849625006538002,3.299831645537221,0.08085496998194212,0.7187104945673942
10182,"right Lateral visual area, layer 5",3,3,464.3211864531822,228.98031112759668,426.15780126524936,209.8986185336303,-1.0198995574345116,-2.386682886583295,0.08129017678820044,0.7187104945673942
67,"left Primary somatosensory area, lower limb, layer 2/3",3,3,489.81693986977234,239.23690536797304,544.4701984236627,232.01855046462904,-1.0338027080876528,-3.1350271885109806,0.08338491941366419,0.7187104945673942
126,"left Dorsal auditory area, layer 5",3,3,545.664152733961,322.3496418286033,512.6524424262125,308.75658464305974,-0.7593868888721699,-2.3064671748456314,0.08238978452571023,0.7187104945673942
201,"left posteromedial visual area, layer 2/3",3,3,538.4451288448244,252.18316161086707,490.73480097249814,238.55163936163103,-1.0943273825451119,-3.0686104521039437,0.0843929641085016,0.7187104945673942
10052,"right Primary somatosensory area, barrel field, layer 1",3,3,859.8176849548867,322.6302958333493,686.5826985222014,252.70057653942135,-1.4141488666388455,-2.644663519779354,0.08219108414216635,0.7187104945673942
116,"left Visceral area, layer 2/3",3,3,353.3445522877614,127.6999610022436,394.25813202634436,126.46015555561988,-1.4683175818616712,-3.183686999863004,0.08482147038097804,0.7187104945673942
97,"left Primary somatosensory area, unassigned, layer 5",3,3,733.1396876688596,462.0845214532601,727.9767321218958,449.1771325858506,-0.6659313422392713,-3.0361533928227606,0.0845424156962176,0.7187104945673942
350,"left Anterior area, layer 5",3,3,539.1094810122057,242.31750191837818,563.5290742287865,219.77633894922673,-1.1536796712491562,-2.85578443461933,0.08760394910005802,0.7292644534732899
10200,"right posteromedial visual area, layer 1",3,3,929.3798907030501,356.91014814071514,964.717529132824,159.01937293398197,-1.3807075065380177,-2.4064124396403415,0.08742538238154726,0.7292644534732899
10047,"right Primary somatosensory area, nose, layer 4",3,3,341.9076245899328,438.0311204710883,332.1735996905753,467.23319516916087,0.35742677610782253,2.230001875903665,0.08970517468942056,0.7390294189745235
338,"left Retrosplenial area, ventral part, layer 6b",2,2,80.80807696990317,222.22221166723375,80.80807696990317,222.22221166723375,1.4594316186259362,6.999999999999999,0.09033447060173311,0.7390294189745235
10147,"right Posterior auditory area, layer 5",3,3,525.5239486249412,169.04966179543567,463.04907361358465,176.3996470908894,-1.6363093807155875,-2.8297808350591533,0.0911512716018649,0.7393380918817931
10179,"right Lateral visual area, layer 1",3,3,995.6036050617219,479.7655053377139,930.6729351663922,541.0889157944141,-1.0532420212754212,-2.607770231502883,0.09233888970726598,0.7426237824762323
10089,"right Primary somatosensory area, trunk, layer 4",3,3,500.2718631334132,234.910266166994,587.275665417485,208.80912548177247,-1.0906025487776492,-2.1954380397835185,0.09321457336398213,0.7433666396841937
10190,"right Primary visual area, layer 6a",3,3,177.72580272480297,103.51748509585015,190.82138818873582,108.50627955830076,-0.77977867769936,-2.7087461489556133,0.09482846016472404,0.7471401028021808
10186,"right Primary visual area, layer 1",3,3,897.8675218878124,321.6478357821633,1002.970837685268,320.06336368471426,-1.4810206131158534,-2.7479277688423425,0.09526233133726436,0.7471401028021808
